timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground Z,Target Z
5.60076,-0.540738,-0.0587461,-3,1.23442,0.378517,0.0411222,0.906444,-0.976162,1.44718,-0.917416,4.04358,0.6
5.62081,-0.542995,-0.0575324,-3,1.17689,0.380097,0.0402727,0.904187,-0.974948,1.44718,-0.917416,4.04358,0.6
5.64078,-0.537709,-0.0551191,-3,1.12177,0.376396,0.0385834,0.901382,-0.97316,1.43909,-0.918041,4.037,0.6
5.66079,-0.54117,-0.052448,-3,1.06932,0.378819,0.0367136,0.897921,-0.970489,1.43909,-0.918041,4.037,0.6
5.68083,-0.539066,-0.0564859,-3,1.01283,0.377346,0.0395401,0.896081,-0.968711,1.43515,-0.912225,4.05027,0.6
5.70076,-0.542276,-0.0561547,-3,0.956678,0.379593,0.0393083,0.893984,-0.966049,1.43626,-0.909894,4.0985,0.6
5.72078,-0.543243,-0.0543795,-3,0.902299,0.38027,0.0380656,0.893017,-0.964274,1.43626,-0.909894,4.0985,0.6
5.74079,-0.544098,-0.0517251,-3,0.850574,0.380869,0.0362076,0.892162,-0.961619,1.43626,-0.909894,4.0985,0.6
5.76082,-0.545442,-0.0500626,-3,0.800511,0.381809,0.0350439,0.890818,-0.959957,1.43626,-0.909894,4.0985,0.6
5.78081,-0.546827,-0.0475629,-3,0.752948,0.382779,0.033294,0.889433,-0.957457,1.43626,-0.909894,4.0985,0.6
5.80082,-0.547354,-0.0458933,-3,0.707055,0.383148,0.0321253,0.888906,-0.955788,1.43626,-0.909894,4.0985,0.6
5.82081,-0.521877,-0.0463683,-3,0.660687,0.365314,0.0324578,0.888681,-0.953288,1.41056,-0.90692,4.04216,0.6
5.84126,-0.521669,-0.0447074,-3,0.615979,0.365168,0.0312952,0.888889,-0.951627,1.41056,-0.90692,4.04216,0.6
5.86077,-0.520873,-0.0422257,-3,0.573753,0.364611,0.029558,0.889684,-0.949146,1.41056,-0.90692,4.04216,0.6
5.88081,-0.518985,-0.0451826,-3,0.528571,0.363289,0.0316278,0.889893,-0.947037,1.40888,-0.901855,4.07797,0.6
5.90087,-0.519086,-0.0413986,-3,0.487172,0.36336,0.028979,0.889792,-0.943253,1.40888,-0.901855,4.07797,0.6
5.9208,-0.508432,-0.0397831,-3,0.447389,0.355903,0.0278482,0.890081,-0.940787,1.39851,-0.901004,4.04107,0.6
5.94083,-0.493245,-0.0363612,-3,0.411028,0.345272,0.0254528,0.891016,-0.93717,1.38426,-0.900809,3.98681,0.6
5.96086,-0.492295,-0.0340046,-3,0.377023,0.344606,0.0238032,0.891967,-0.934814,1.38426,-0.900809,3.98681,0.6
5.9808,-0.488743,-0.0328334,-3,0.34419,0.34212,0.0229834,0.893855,-0.931359,1.3826,-0.898526,4.01056,0.6
6.00082,-0.492103,-0.0356452,-3,0.308545,0.344472,0.0249517,0.895385,-0.929105,1.38749,-0.89346,4.04113,0.6
6.0208,-0.490087,-0.0315209,-3,0.277024,0.343061,0.0220646,0.897401,-0.924981,1.38749,-0.89346,4.04113,0.6
